Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
67.474983,,Insert,229556391,0,B,1000,126500,G,
67.474983,,Insert,229556395,0,B,1000,126600,G,
67.475014,,Insert,229556403,0,B,3000,126300,G,
67.47507,,Cancel,229552451,,,-2000,,,
67.47507,,Insert,229556423,0,B,2000,92800,G,
67.475109,,Cancel,229552411,,,-980,,,
67.475205,,Cancel,229552339,,,-1000,,,
67.477344,,Insert,229556599,0,A,1000,126700,G,
67.477478,,Cancel,229556379,,,-1000,,,
67.477804,,Cancel,229556395,,,-1000,,,
67.47783,,Insert,229556643,0,B,980,126000,G,
67.47788,,Cancel,229556423,,,-2000,,,
67.47788,,Insert,229556651,0,B,2000,92700,G,
67.496324,,Insert,229556883,0,A,980,126700,G,
67.496399,,Cancel,229556391,,,-1000,,,
67.497555,,Cancel,229534923,,,-1000,,,
67.51785,,Insert,5044091,1,A,6,127100,G,
67.532297,,Cancel,229556883,,,-980,,,
67.570415,,Insert,229558507,0,B,1000,125000,G,
67.571272,,Cancel,229526343,,,-1000,,,
67.571272,,Cancel,229518247,,,-1000,,,
67.571277,,Insert,229558595,0,A,1000,127300,G,
67.572043,,Insert,229558615,0,A,1000,127200,G,
67.574848,,Insert,229558771,0,B,1000,126300,G,
67.59664,,Insert,229559651,0,A,980,126700,G,
67.596644,,Cancel,229556403,,,-3000,,,
67.596652,,Cancel,229556387,,,-8000,,,
67.596672,,Insert,229559675,0,A,1000,128200,G,
67.596749,,Insert,229559691,0,B,8000,126500,G,
67.59678,,Insert,229559715,0,A,1000,126800,G,
67.59679,,Cancel,229556371,,,-1000,,,
67.596937,,Cancel,229556251,,,-540,,,
67.596937,,Insert,229559735,0,A,540,126700,G,
67.599951,,Insert,229559899,0,A,1000,127400,G,
67.604782,,Cancel,229559691,,,-8000,,,
67.604788,,Cancel,229556023,,,-980,,,
67.607512,,Insert,229560095,0,B,540,126500,G,
67.637514,,Cancel,229560095,,,-540,,,
67.648908,,Insert,229561107,0,A,2000,127300,G,
67.660731,,Insert,229561303,0,B,540,126500,G,
67.660739,,Insert,229561311,0,B,980,126500,G,
67.660951,,Cancel,229559735,,,-540,,,
67.661062,,Insert,229561331,0,A,540,126700,G,
67.661073,,Insert,229561339,0,B,8000,126500,G,
67.661077,,Insert,229561343,0,B,1000,126500,G,
67.661102,,Insert,229561351,0,A,1000,126800,G,
67.661354,,Cancel,229561331,,,-540,,,
67.663408,,Cancel,229559899,,,-1000,,,
67.663451,,Cancel,229561311,,,-980,,,
67.663656,,Insert,229562263,0,A,1000,126700,G,
67.664721,,Cancel,229555999,,,-1000,,,
67.671107,,Insert,229563487,0,A,540,126700,G,
67.674747,,Cancel,229561303,,,-540,,,
67.675019,,Cancel,229561339,,,-8000,,,
67.675025,,Cancel,229561343,,,-1000,,,
67.675177,,Cancel,229556007,,,-980,,,
67.675236,,Cancel,229556015,,,-2000,,,
67.675236,,Insert,229563695,0,A,2000,161000,G,
67.675283,,Insert,229563699,0,A,980,127300,G,
67.675386,,Cancel,229563699,,,-980,,,
67.675406,,Cancel,229563695,,,-2000,,,
67.675406,,Insert,229563711,0,A,2000,161100,G,
67.675492,,Insert,229563727,0,A,980,127300,G,
67.675584,,Cancel,229563711,,,-2000,,,
67.675584,,Insert,229563735,0,A,2000,161000,G,
67.675653,,Cancel,229563735,,,-2000,,,
67.675653,,Insert,229563739,0,A,2000,161100,G,
67.675842,,Cancel,229558771,,,-1000,,,
67.675999,,Insert,229563899,0,A,1000,126700,G,
67.676101,,Cancel,229536107,,,-1000,,,
67.676187,,Cancel,229563727,,,-980,,,
67.67626,,Insert,229563963,0,A,1000,127400,G,
67.676294,,Cancel,229563739,,,-2000,,,
67.676294,,Insert,229563975,0,A,2000,161000,G,
67.678266,,Insert,229564079,0,B,1000,126300,G,
67.686432,,Cancel,229559675,,,-1000,,,
67.686536,,Insert,229564223,0,A,8000,126700,G,
67.686686,,Insert,229564243,0,A,1000,126600,G,
67.686711,,Cancel,229556003,,,-1000,,,
67.686713,,Cancel,229561351,,,-1000,,,
67.686713,,Cancel,229559715,,,-1000,,,
67.686714,,Insert,229564255,0,A,1000,126600,G,
67.686718,,Insert,229564259,0,A,3000,126900,G,
67.686966,,Insert,229564283,0,A,2000,126900,G,
67.687083,,Insert,229564327,0,A,980,126600,G,
67.687146,,Cancel,229564327,,,-980,,,
67.687253,,Insert,229564439,0,A,980,126600,G,
67.68727,,Cancel,229555303,,,-1000,,,
67.68727,,Cancel,229564223,,,-8000,,,
67.687276,,Cancel,229564439,,,-980,,,
67.687311,,Cancel,229564079,,,-1000,,,
67.687509,,Cancel,229564243,,,-1000,,,
67.688105,,Cancel,229558507,,,-1000,,,
67.698568,,Insert,229565079,0,A,1000,128100,G,
67.699722,,Cancel,7002148,,,-10000,,,
67.699722,,Cancel,7002149,,,-10000,,,
67.699722,,Insert,7002150,1,A,10000,127200,G,
67.699722,,Insert,7002151,1,B,10000,126000,G,
67.712207,,Insert,229565307,0,A,1000,126600,G,
67.712244,,Cancel,228662595,,,-1000,,,
67.712273,,Insert,229565315,0,B,540,126400,G,
67.712276,,Insert,229565319,0,A,8000,126700,G,
67.712287,,Insert,229565323,0,B,1000,126400,G,
67.712289,,Insert,229565327,0,B,1000,126100,G,
67.712304,,Insert,229565335,0,B,1000,126400,G,
67.712316,,Insert,229565351,0,A,980,126600,G,
67.712413,,Cancel,229556651,,,-2000,,,
67.712413,,Insert,229565355,0,B,2000,92600,G,
67.713249,,Insert,229565375,0,B,1000,125500,G,
67.713604,,Insert,229565383,0,A,1000,127100,G,
67.718678,,Insert,229565499,0,B,980,125900,G,
67.718683,,Cancel,229565335,,,-1000,,,
67.719943,,Cancel,229565315,,,-540,,,
67.719947,,Insert,229565551,0,A,540,126600,G,
67.720171,,Cancel,229565551,,,-540,,,
67.720174,,Insert,229565599,0,B,540,126400,G,
67.720203,,Insert,229565607,0,B,1000,126400,G,
67.720227,,Cancel,229565307,,,-1000,,,
67.723036,,Cancel,229565599,,,-540,,,
67.723036,,Insert,229565807,0,A,540,126600,G,
67.72822,,Insert,229565883,0,A,1000,126600,G,
67.728245,,Cancel,229565607,,,-1000,,,
67.728338,,Insert,229565891,0,A,1000,126600,G,
67.728778,,Cancel,229565807,,,-540,,,
67.728781,,Insert,229565899,0,B,540,126400,G,
67.728809,,Insert,229565903,0,B,1000,126400,G,
67.730181,,Insert,229565947,0,B,1000,126400,G,
67.730206,,Cancel,229565351,,,-980,,,
67.730206,,Cancel,229565883,,,-1000,,,
67.730233,,Insert,229565955,0,B,1000,126400,G,
67.73165,,Insert,229565987,0,B,1000,126500,G,
67.731676,,Cancel,229565499,,,-980,,,
67.731686,,Insert,229565995,0,B,3000,126200,G,
67.731691,,Insert,229565999,0,B,1000,124900,G,
67.731729,,Cancel,229565355,,,-2000,,,
67.731729,,Insert,229566003,0,B,2000,92700,G,
67.745301,,Cancel,229565947,,,-1000,,,
67.745405,,Cancel,229565987,,,-1000,,,
67.745405,,Insert,229566343,0,A,980,126600,G,
67.745433,,Cancel,229565899,,,-540,,,
67.745433,,Insert,229566351,0,A,540,126600,G,
67.745458,,Cancel,229565903,,,-1000,,,
67.74546,,Insert,229566359,0,A,1000,126600,G,
67.745485,,Cancel,229566003,,,-2000,,,
67.745485,,Insert,229566363,0,B,2000,92600,G,
67.745511,,Cancel,229565955,,,-1000,,,
67.745536,,Insert,229566371,0,B,980,125900,G,
67.75,Chrimata,Insert,133,1,A,10,126600,F,
67.75,Chrimata,Trade,133,1,A,10,126600,,253
67.75,Chrimata4,Insert,153,1,A,20,126600,F,
67.75,Chrimata4,Trade,153,1,A,20,126600,,506
67.75,Chrimata,Hedge,134,0,B,10,126600,,
67.75,Chrimata4,Hedge,154,0,B,20,126600,,
67.754011,,Cancel,229481307,,,-980,,,
67.754651,,Cancel,229008751,,,-2000,,,
67.754679,,Insert,229566543,0,A,8000,126600,G,
67.754679,,Insert,229566547,0,A,3000,126700,G,
67.754694,,Cancel,229565327,,,-1000,,,
67.754783,,Insert,229566583,0,B,980,126400,G,
67.754786,,Cancel,229478679,,,-980,,,
67.754869,,Cancel,229563975,,,-2000,,,
67.754869,,Insert,229566659,0,A,2000,160900,G,
67.75489,,Insert,229566675,0,A,980,127200,G,
67.754922,,Insert,229566691,0,A,1000,126600,G,
67.75493,,Cancel,229566659,,,-2000,,,
67.75493,,Insert,229566707,0,A,2000,161000,G,
67.755348,,Cancel,229566343,,,-980,,,
67.755426,,Cancel,228647755,,,-1000,,,
67.755426,,Insert,229566827,0,A,1000,127100,G,
67.755524,,Cancel,229566351,,,-540,,,
67.755524,,Insert,229566859,0,B,540,126400,G,
67.755554,,Insert,229566867,0,B,1000,126100,G,
67.755571,,Cancel,229566859,,,-540,,,
67.755603,,Insert,229566887,0,B,1000,126400,G,
67.755652,,Insert,229566927,0,B,540,126400,G,
67.755834,,Cancel,229566691,,,-1000,,,
67.756677,,Cancel,229566543,,,-8000,,,
67.765457,,Cancel,229566827,,,-1000,,,
67.774675,,Cancel,229563899,,,-1000,,,
67.790216,,Cancel,229566359,,,-1000,,,
67.790311,,Insert,229568703,0,B,1000,126400,G,
67.805267,,Insert,229568971,0,B,1000,126500,G,
67.805294,,Cancel,229566371,,,-980,,,
67.805347,,Cancel,229566363,,,-2000,,,
67.805347,,Insert,229568979,0,B,2000,92700,G,
67.805379,,Cancel,229565891,,,-1000,,,
67.805791,,Cancel,229568971,,,-1000,,,
67.805956,,Insert,229569107,0,B,980,125900,G,
67.806015,,Cancel,229568979,,,-2000,,,
67.806015,,Insert,229569119,0,B,2000,92600,G,
67.816474,,Insert,229569275,0,A,1000,126600,G,
67.816543,,Insert,229569287,0,A,1000,126600,G,
67.822257,,Insert,229569351,0,A,980,126600,G,
67.822342,,Cancel,229569275,,,-1000,,,
67.822419,,Cancel,229566927,,,-540,,,
67.822419,,Insert,229569367,0,A,540,126600,G,
67.822446,,Cancel,229568703,,,-1000,,,
67.822456,,Cancel,229566867,,,-1000,,,
67.822459,,Insert,229569379,0,A,8000,126600,G,
67.822469,,Cancel,229566887,,,-1000,,,
67.822504,,Cancel,229556299,,,-8000,,,
67.822506,,Cancel,229565323,,,-1000,,,
67.822508,,Cancel,228993691,,,-2000,,,
67.822508,,Insert,229569415,0,B,2000,125200,G,
67.822517,,Cancel,229565995,,,-3000,,,
67.822575,,Cancel,229566583,,,-980,,,
67.822678,,Insert,229569487,0,A,1000,127100,G,
67.82277,,Insert,229569511,0,A,1000,126600,G,
67.822789,,Cancel,229566675,,,-980,,,
67.822795,,Cancel,229565079,,,-1000,,,
67.822802,,Insert,229569519,0,A,1000,128000,G,
67.822825,,Insert,229569527,0,A,1000,126600,G,
67.822865,,Insert,229569563,0,A,1000,126500,G,
67.822888,,Cancel,229566547,,,-3000,,,
67.822892,,Cancel,229466483,,,-550,,,
67.822896,,Insert,229569583,0,A,3000,126700,G,
67.822896,,Cancel,229564259,,,-3000,,,
67.822907,,Cancel,229566707,,,-2000,,,
67.822907,,Insert,229569599,0,A,2000,160900,G,
67.825649,,Cancel,229569563,,,-1000,,,
67.825679,,Insert,229570255,0,A,1000,126700,G,
67.831629,,Cancel,229507459,,,-1000,,,
67.833073,,Insert,229570943,0,A,1000,131500,G,
67.833329,,Insert,229570967,0,A,40000,129000,G,
67.83373,,Insert,229570991,0,A,1000,126600,G,
67.833758,,Insert,229570995,0,A,1000,126500,G,
67.833783,,Cancel,229570255,,,-1000,,,
67.835056,,Cancel,229489903,,,-1000,,,
67.851365,,Cancel,229569511,,,-1000,,,
67.883954,,Cancel,229570995,,,-1000,,,
67.883983,,Insert,229572019,0,A,1000,126700,G,
67.916675,,Insert,229572563,0,B,8000,126200,G,
67.916701,,Insert,229572567,0,A,2000,126800,G,
67.924092,,Insert,229572671,0,A,100,129800,G,
67.929259,,Cancel,229477987,,,-1000,,,
67.929259,,Insert,229572799,0,A,1000,127300,G,
67.931462,,Insert,229572887,0,A,1000,126500,G,
67.931486,,Cancel,229572019,,,-1000,,,
67.931489,,Insert,229572891,0,A,1000,126500,G,
67.942321,,Cancel,229572887,,,-1000,,,
67.945181,,Cancel,229572891,,,-1000,,,
67.94521,,Insert,229573103,0,A,1000,126700,G,
67.945356,,Insert,229573131,0,B,1000,126400,G,
67.945409,,Insert,229573151,0,B,1000,126400,G,
67.945415,,Cancel,229569583,,,-3000,,,
67.945476,,Amend,229570967,,,-20000,,,
67.945481,,Cancel,229569379,,,-8000,,,
67.945566,,Insert,229573207,0,A,8000,126600,G,
67.945632,,Cancel,229570967,,,-20000,,,
67.945645,,Insert,229573251,0,A,980,127200,G,
67.945745,,Insert,229573271,0,A,1000,126600,G,
67.94578,,Cancel,229569519,,,-1000,,,
67.945845,,Cancel,229569527,,,-1000,,,
67.945861,,Cancel,229569599,,,-2000,,,
67.945861,,Insert,229573291,0,A,2000,161000,G,
67.94733,,Cancel,229572799,,,-1000,,,
67.951144,,Cancel,229573251,,,-980,,,
67.951155,,Cancel,229573271,,,-1000,,,
67.951267,,Cancel,229573291,,,-2000,,,
67.951267,,Insert,229573555,0,A,2000,160900,G,
67.953348,,Cancel,229573131,,,-1000,,,
67.954348,,Insert,229573623,0,A,980,127200,G,
67.954467,,Cancel,229573555,,,-2000,,,
67.954467,,Insert,229573631,0,A,2000,161000,G,
67.956254,,Cancel,229573623,,,-980,,,
67.956371,,Cancel,229573631,,,-2000,,,
67.956371,,Insert,229573667,0,A,2000,160900,G,
67.956622,,Insert,229573679,0,A,980,127200,G,
67.956742,,Cancel,229573667,,,-2000,,,
67.956742,,Insert,229573687,0,A,2000,161000,G,
67.969084,,Cancel,229573679,,,-980,,,
67.969189,,Insert,229574095,0,A,980,127200,G,
67.969283,,Cancel,229573687,,,-2000,,,
67.969283,,Insert,229574099,0,A,2000,160900,G,
67.969331,,Cancel,229574099,,,-2000,,,
67.969331,,Insert,229574103,0,A,2000,161000,G,
67.974018,,Cancel,229574095,,,-980,,,
67.974145,,Cancel,229574103,,,-2000,,,
67.974145,,Insert,229574155,0,A,2000,160900,G,
67.975649,,Insert,229574187,0,B,1000,126400,G,
67.975653,,Insert,229574191,0,A,980,127200,G,
67.975771,,Cancel,229574155,,,-2000,,,
67.975771,,Insert,229574195,0,A,2000,161000,G,
67.983997,,Insert,229574579,0,A,20000,129000,G,
67.984049,,Cancel,229574195,,,-2000,,,
67.984049,,Insert,229574587,0,A,2000,160900,G,
67.98429,,Cancel,229574191,,,-980,,,
67.991779,,Insert,229574835,0,A,1000,128000,G,
67.993783,,Cancel,7002150,,,-10000,,,
67.993783,,Cancel,7002151,,,-10000,,,
67.993783,,Insert,7002152,1,A,10000,127100,G,
67.993783,,Insert,7002153,1,B,10000,125900,G,
68.000333,,Insert,229575195,0,A,980,127200,G,
68.000459,,Insert,229575227,0,A,1000,126600,G,
68.00053,,Cancel,229574587,,,-2000,,,
68.00053,,Insert,229575231,0,A,2000,161000,G,
68.000541,,Insert,229575235,0,A,1000,126600,G,
68.000772,,Cancel,229575195,,,-980,,,
68.0009,,Cancel,229575231,,,-2000,,,
68.0009,,Insert,229575339,0,A,2000,160900,G,
68.010032,,Cancel,229575227,,,-1000,,,
68.011431,,Insert,229576083,0,A,1000,126500,G,
68.011433,,Insert,229576087,0,A,1000,126500,G,
68.011454,,Cancel,229573103,,,-1000,,,
68.011461,,Insert,229576091,0,A,3000,126700,G,
68.012039,,Insert,229576115,0,A,1000,126500,G,
68.0175,,Cancel,229574187,,,-1000,,,
68.028004,,Insert,229576691,0,A,20000,129000,G,
68.032,Chrimata,Insert,135,1,A,10,126500,F,
68.032,Chrimata,Trade,135,1,A,2,126600,,51
68.032,Chrimata,Trade,135,1,A,5,126500,,126
68.032,Chrimata,Cancel,135,,,-3,,,
68.032,Chrimata,Hedge,136,0,B,2,126500,,
68.032,Chrimata,Hedge,137,0,B,5,126500,,
68.065536,,Cancel,229570991,,,-1000,,,
68.065924,,Cancel,229565999,,,-1000,,,
68.089436,,Cancel,229556247,,,-8000,,,
68.089559,,Insert,229577851,0,A,1000,126600,G,
68.089628,,Insert,229577863,0,A,540,126500,G,
68.09236,,Cancel,229577863,,,-540,,,
68.092887,,Insert,229578143,0,A,1000,127300,G,
68.096556,,Insert,229578299,0,B,8000,126300,G,
68.110486,,Insert,229578691,0,B,1000,124800,G,
68.121742,,Insert,229579299,0,A,2000,127700,G,
68.13564,,Insert,229580055,0,A,8000,126500,G,
68.13665,,Cancel,229578691,,,-1000,,,
68.141553,,Cancel,229580055,,,-8000,,,
68.141553,,Cancel,229573207,,,-8000,,,
68.141595,,Insert,229580163,0,B,540,126400,G,
68.141602,,Insert,229580167,0,B,980,126400,G,
68.141615,,Cancel,229576083,,,-1000,,,
68.14163,,Cancel,229580167,,,-980,,,
68.141779,,Insert,229580191,0,B,980,126400,G,
68.141786,,Insert,229580195,0,B,1520,126400,G,
68.1418,,Cancel,229576115,,,-1000,,,
68.141809,,Cancel,229580163,,,-540,,,
68.141834,,Insert,4820164,0,B,1000,126500,F,
68.141843,,Cancel,229576091,,,-3000,,,
68.141853,,Insert,229580211,0,B,1000,126400,G,
68.14186,,Insert,229580215,0,B,950,126400,G,
68.14187,,Insert,229580219,0,B,2000,126500,G,
68.141882,,Insert,229580223,0,A,1000,126700,G,
68.141907,,Insert,229580231,0,B,3000,126100,G,
68.141914,,Cancel,229575235,,,-1000,,,
68.141914,,Cancel,229569287,,,-1000,,,
68.141929,,Insert,229580239,0,B,1000,126400,G,
68.141982,,Cancel,229569107,,,-980,,,
68.141992,,Cancel,229569119,,,-2000,,,
68.141992,,Insert,229580243,0,B,2000,92700,G,
68.142098,,Insert,229580259,0,B,60,126400,G,
68.142199,,Insert,229580279,0,A,980,127200,G,
68.142299,,Cancel,229569351,,,-980,,,
68.142308,,Insert,229580307,0,A,1000,126600,G,
68.142313,,Cancel,229575339,,,-2000,,,
68.142313,,Insert,229580311,0,A,2000,161000,G,
68.142315,,Insert,229580315,0,A,1000,126600,G,
68.142512,,Cancel,229580211,,,-1000,,,
68.143862,,Cancel,229565319,,,-8000,,,
68.143862,,Cancel,229538911,,,-8000,,,
68.143926,,Cancel,229580315,,,-1000,,,
68.143938,,Cancel,229569367,,,-540,,,
68.143962,,Cancel,229574835,,,-1000,,,
68.143969,,Cancel,229580307,,,-1000,,,
68.143976,,Cancel,229577851,,,-1000,,,
68.143986,,Insert,229580507,0,B,1000,126500,G,
68.144257,,Insert,229580579,0,B,8000,126400,G,
68.144357,,Cancel,229576691,,,-20000,,,
68.144359,,Cancel,229574579,,,-20000,,,
68.144481,,Cancel,229578143,,,-1000,,,
68.144699,,Insert,229580731,0,A,540,126600,G,
68.144899,,Cancel,229580731,,,-540,,,
68.145813,,Cancel,229580195,,,-1520,,,
68.146112,,Cancel,229580259,,,-60,,,
68.147625,,Cancel,229580507,,,-1000,,,
68.147654,,Cancel,229580219,,,-2000,,,
68.147674,,Cancel,229580215,,,-950,,,
68.147682,,Insert,229580907,0,A,1000,126600,G,
68.14769,,Insert,229580911,0,B,1000,126400,G,
68.148073,,Insert,229580919,0,B,980,125900,G,
68.148073,,Cancel,229580907,,,-1000,,,
68.148088,,Insert,229580923,0,B,1000,126100,G,
68.148109,,Insert,229580927,0,A,1000,126600,G,
68.148135,,Insert,229580931,0,B,1000,126400,G,
68.148271,,Cancel,229580243,,,-2000,,,
68.148271,,Insert,229580943,0,B,2000,92600,G,
68.148283,,Insert,229580947,0,A,540,126600,G,
68.158907,,Cancel,229580927,,,-1000,,,
68.158937,,Insert,229581243,0,A,2000,126700,G,
68.158956,,Insert,229581247,0,B,1000,124900,G,
68.159308,,Insert,229581271,0,A,1000,126600,G,
68.159356,,Cancel,229580239,,,-1000,,,
68.159381,,Cancel,229580931,,,-1000,,,
68.162235,,Insert,229581375,0,A,980,126600,G,
68.162263,,Insert,229581379,0,A,1000,126600,G,
68.162449,,Cancel,229580923,,,-1000,,,
68.162468,,Cancel,229580191,,,-980,,,
68.162667,,Cancel,229580279,,,-980,,,
68.1627,,Insert,229581415,0,A,8000,127100,G,
68.162723,,Insert,229581431,0,A,1000,126500,G,
68.162727,,Cancel,229580579,,,-8000,,,
68.162731,,Insert,229581439,0,A,8000,127000,G,
68.16274,,Cancel,229580911,,,-1000,,,
68.162752,,Cancel,229580223,,,-1000,,,
68.162752,,Cancel,229581243,,,-2000,,,
68.162756,,Insert,229581459,0,A,3000,126700,G,
68.162759,,Insert,229581463,0,A,1000,126600,G,
68.162766,,Insert,229581467,0,A,8000,126900,G,
68.162794,,Cancel,229580311,,,-2000,,,
68.162794,,Insert,229581479,0,A,2000,160900,G,
68.163001,,Cancel,229581431,,,-1000,,,
68.170648,,Insert,229581683,0,A,8000,126800,G,
68.170655,,Insert,229581687,0,A,1000,126600,G,
68.170821,,Insert,229581699,0,A,8000,126700,G,
68.170936,,Insert,229581703,0,A,8000,126600,G,
68.171162,,Cancel,229581247,,,-1000,,,
68.171366,,Insert,229581811,0,A,1000,126500,G,
68.171749,,Insert,229581879,0,A,540,126500,G,
68.171777,,Insert,229581887,0,A,1000,126500,G,
68.172178,,Insert,229581979,0,A,1000,126600,G,
68.172723,,Insert,229582031,0,A,40000,129000,G,
68.173207,,Insert,229582043,0,A,1000,127300,G,
68.182069,,Insert,229582283,0,A,8000,126500,G,
68.182069,,Cancel,229581415,,,-8000,,,
68.200473,,Insert,229582703,0,B,1000,124800,G,
68.229364,,Cancel,229581879,,,-540,,,
68.229529,,Cancel,229581271,,,-1000,,,
68.229853,,Cancel,229582283,,,-8000,,,
68.244194,,Insert,229583303,0,A,8000,126500,G,
68.255211,,Insert,229583519,0,A,540,126500,G,
68.255255,,Insert,229583523,0,A,1000,128000,G,
68.270554,,Insert,229583683,0,A,980,126500,G,
68.270582,,Cancel,229488215,,,-1000,,,
68.271591,,Insert,229583723,0,B,1000,125700,G,
68.272006,,Cancel,229573151,,,-1000,,,
68.273065,,Insert,229583751,0,A,1000,126500,G,
68.273124,,Insert,229583759,0,A,2000,126700,G,
68.273128,,Cancel,229581687,,,-1000,,,
68.273129,,Cancel,229489963,,,-980,,,
68.273146,,Cancel,229579299,,,-2000,,,
68.275471,,Cancel,229493583,,,-1000,,,
68.278269,,Insert,229583979,0,A,1000,126500,G,
68.278514,,Cancel,229578299,,,-8000,,,
68.278833,,Cancel,229580231,,,-3000,,,
68.278838,,Cancel,229014699,,,-2000,,,
68.278838,,Insert,229584023,0,B,2000,125100,G,
68.278885,,Insert,229584063,0,A,1000,126500,G,
68.279136,,Insert,229584171,0,A,1000,126500,G,
68.279457,,Cancel,228918507,,,-1000,,,
68.280149,,Insert,229584483,0,B,980,125800,G,
68.280151,,Cancel,229480115,,,-980,,,
68.28016,,Insert,229584491,0,B,1000,126000,G,
68.28016,,Insert,229584495,0,A,1000,126400,G,
68.280164,,Insert,229584499,0,A,8000,126400,G,
68.280164,,Cancel,229581439,,,-8000,,,
68.280164,,Insert,229584503,0,A,1000,126400,G,
68.280189,,Cancel,229581979,,,-1000,,,
68.280194,,Cancel,229468883,,,-550,,,
68.280197,,Insert,229584535,0,A,530,126400,G,
68.2802,,Insert,229584543,0,A,3000,126600,G,
68.280212,,Cancel,229581459,,,-3000,,,
68.280226,,Cancel,229583523,,,-1000,,,
68.280273,,Cancel,229581479,,,-2000,,,
68.280273,,Insert,229584575,0,A,2000,160800,G,
68.280299,,Insert,229584603,0,A,1000,126400,G,
68.280372,,Cancel,229580943,,,-2000,,,
68.280372,,Insert,229584651,0,B,2000,92500,G,
68.280472,,Insert,229584671,0,B,1000,125400,G,
68.280541,,Cancel,229584535,,,-530,,,
68.282,Chrimata,Insert,138,1,A,10,126400,F,
68.282,Chrimata,Trade,138,1,A,10,126400,,253
68.282,Chrimata,Hedge,139,0,B,10,126400,,
68.28342,,Cancel,229558595,,,-1000,,,
68.283427,,Insert,229584975,0,A,1000,127000,G,
68.283553,,Cancel,229518263,,,-1000,,,
68.284915,,Cancel,229583979,,,-1000,,,
68.284921,,Insert,229585011,0,A,1000,126400,G,
68.285494,,Insert,229585323,0,A,980,126400,G,
68.285686,,Insert,229585539,0,A,530,126400,G,
68.286104,,Cancel,229494791,,,-980,,,
68.286123,,Insert,229586127,0,A,1000,126400,G,
68.286222,,Cancel,229584491,,,-1000,,,
68.286232,,Insert,229586231,0,A,1000,126700,G,
68.28627,,Insert,229586283,0,A,1000,126400,G,
68.286522,,Cancel,229494655,,,-1000,,,
68.286791,,Cancel,229019891,,,-1000,,,
68.287017,,Cancel,229480419,,,-1000,,,
68.287017,,Insert,229587191,0,A,1000,127200,G,
68.287104,,Insert,229587319,0,B,1000,125600,G,
68.287776,,Insert,229587999,0,B,1000,126200,G,
68.287861,,Insert,229588067,0,B,1000,125300,G,
68.287861,,Cancel,228917291,,,-1000,,,
68.287861,,Insert,229588071,0,A,1000,127000,G,
68.287885,,Cancel,229572563,,,-8000,,,
68.288091,,Insert,229588335,0,A,3000,126500,G,
68.288102,,Cancel,229586231,,,-1000,,,
68.28813,,Cancel,229582703,,,-1000,,,
68.288148,,Cancel,229587999,,,-1000,,,
68.288244,,Cancel,229468111,,,-2000,,,
68.288244,,Insert,229588451,0,B,2000,125000,G,
68.288254,,Insert,229588463,0,A,980,126400,G,
68.288275,,Insert,229588495,0,A,1000,126300,G,
68.288462,,Cancel,229588463,,,-980,,,
68.288482,,Cancel,228916147,,,-1000,,,
68.288501,,Cancel,229588335,,,-3000,,,
68.288544,,Insert,229588867,0,B,980,125700,G,
68.288629,,Insert,229588971,0,A,3000,126500,G,
68.288685,,Cancel,229584543,,,-3000,,,
68.288696,,Cancel,229588495,,,-1000,,,
68.288837,,Cancel,229584651,,,-2000,,,
68.288837,,Insert,229589211,0,B,2000,92400,G,
68.288937,,Cancel,229011007,,,-1000,,,
68.288937,,Insert,229589335,0,A,1000,126900,G,
68.288937,,Cancel,229584575,,,-2000,,,
68.288937,,Insert,229589339,0,A,2000,160700,G,
68.288948,,Cancel,229476159,,,-550,,,
68.288958,,Cancel,229486539,,,-980,,,
68.289423,,Insert,229589871,0,A,1000,126300,G,
68.289428,,Insert,229589875,0,A,8000,126300,G,
68.28961,,Cancel,229581467,,,-8000,,,
68.290126,,Insert,229590559,0,A,1000,126300,G,
68.290672,,Insert,229591215,0,A,1000,126300,G,
68.290749,,Insert,229591287,0,A,530,126300,G,
68.290827,,Cancel,229488219,,,-1000,,,
68.290827,,Insert,229591395,0,A,1000,127100,G,
68.291041,,Cancel,229589875,,,-8000,,,
68.291099,,Insert,229591735,0,A,980,126300,G,
68.291112,,Cancel,229591215,,,-1000,,,
68.291171,,Cancel,229591287,,,-530,,,
68.291291,,Cancel,229591735,,,-980,,,
68.293276,,Cancel,229589871,,,-1000,,,
68.293537,,Cancel,229543223,,,-1000,,,
68.294346,,Cancel,229502979,,,-1000,,,
68.294426,,Cancel,229518859,,,-1000,,,
68.294695,,Insert,229595595,0,B,1000,125500,G,
68.295751,,Insert,229595975,0,A,8000,126300,G,
68.296135,,Insert,229596211,0,A,980,126300,G,
68.297089,,Cancel,229026147,,,-1000,,,
68.297118,,Insert,229596615,0,B,530,126100,G,
68.297177,,Insert,229596631,0,A,1000,126300,G,
68.297544,,Insert,229596807,0,B,1000,125200,G,
68.298262,,Insert,229597159,0,B,1000,126100,G,
68.298292,,Cancel,229596631,,,-1000,,,
68.298359,,Cancel,229520079,,,-980,,,
68.299079,,Insert,229597535,0,B,980,126100,G,
68.299677,,Cancel,7002152,,,-10000,,,
68.299677,,Cancel,7002153,,,-10000,,,
68.299677,,Insert,7002154,1,A,10000,126800,G,
68.299677,,Insert,7002155,1,B,10000,125600,G,
68.300274,,Cancel,229570943,,,-1000,,,
